datetimeindex,quarter,month,weeknum,weekday,hour,minute,open,high,low,close,volume,log_close,log_volume,diff_close,log_close_close_shift,sin_close,y
2021-09-01 00:15:00,3,9,35,2,0,15,0.9998,0.9998,0.9997,0.9998,159411.0,-0.0002000200026670447,11.97924105174019,0.0,1.0,0.8413629075180237,0.0
2021-09-01 00:30:00,3,9,35,2,0,30,0.9998,0.9998,0.9997,0.9998,355353.0,-0.0002000200026670447,12.780866940600156,0.0,1.0,0.8413629075180237,0.0
2021-09-01 00:45:00,3,9,35,2,0,45,0.9998,0.9998,0.9997,0.9997,222266.0,-0.00030004500900199243,12.311630141786049,-9.999999999998899e-05,0.9998999799959992,0.8413088562523734,0.0
2021-09-01 01:00:00,3,9,35,2,1,0,0.9997,0.9998,0.9997,0.9997,498027.0,-0.00030004500900199243,13.118409571404579,0.0,1.0,0.8413088562523734,0.0
2021-09-01 01:15:00,3,9,35,2,1,15,0.9998,0.9998,0.9997,0.9998,523227.0,-0.0002000200026670447,13.167770683298196,9.999999999998899e-05,1.0001000300090026,0.8413629075180237,0.0
2021-09-01 01:30:00,3,9,35,2,1,30,0.9998,0.9998,0.9997,0.9998,309544.0,-0.0002000200026670447,12.642855525784238,0.0,1.0,0.8413629075180237,0.0
2021-09-01 01:45:00,3,9,35,2,1,45,0.9997,0.9998,0.9997,0.9997,473279.0,-0.00030004500900199243,13.067440345588208,-9.999999999998899e-05,0.9998999799959992,0.8413088562523734,0.0
2021-09-01 02:00:00,3,9,35,2,2,0,0.9997,0.9998,0.9997,0.9997,724981.0,-0.00030004500900199243,13.493900726596854,0.0,1.0,0.8413088562523734,0.0
2021-09-01 02:15:00,3,9,35,2,2,15,0.9998,0.9998,0.9997,0.9998,795405.0,-0.0002000200026670447,13.586606697881304,9.999999999998899e-05,1.0001000300090026,0.8413629075180237,0.0
2021-09-01 02:30:00,3,9,35,2,2,30,0.9998,0.9998,0.9997,0.9998,553886.0,-0.0002000200026670447,13.224714168381315,0.0,1.0,0.8413629075180237,0.0
